구,법정동,단지명,계약일자,층,전용면적,거래금액,정책여부
성북구,석관동,래미안아트리치,2024-05-25,15,59.98,85000,정책전
성북구,장위동,꿈의숲아이파크,2025-10-03,24,84.48,127000,정책후
성북구,장위동,꿈의숲아이파크,2025-10-03,24,84.48,127000,정책후
성북구,장위동,꿈의숲아이파크,2026-03-04,23,59.1,125000,정책후
성북구,장위동,꿈의숲아이파크,2026-03-04,24,59.1,125000,정책후
성북구,장위동,래미안장위퍼스트하이,2024-08-10,5,84.94,110000,정책전
성북구,장위동,래미안장위퍼스트하이,2024-08-10,13,84.94,110000,정책전
성북구,장위동,석계역한일노벨리아시티,2026-05-16,6,14.7145,10000,정책후
성북구,장위동,석계역한일노벨리아시티,2026-05-16,7,14.7145,10000,정책후
성북구,정릉동,이니지오2,2025-08-01,2,29.251,25966,정책후
성북구,정릉동,이니지오2,2025-08-01,3,29.251,25966,정책후
성북구,정릉동,이니지오2,2025-08-01,4,29.226,26180,정책후
성북구,정릉동,이니지오2,2025-08-01,4,29.27,26457,정책후
성북구,정릉동,이니지오2,2025-08-01,4,29.24,26430,정책후
성북구,정릉동,이니지오2,2025-08-01,4,29.251,26439,정책후
성북구,정릉동,이니지오2,2025-08-01,4,37.006,30027,정책후
성북구,정릉동,이니지오2,2025-08-01,5,29.24,26430,정책후
성북구,정릉동,이니지오2,2025-08-01,5,29.251,26439,정책후
성북구,정릉동,이니지오2,2025-08-01,5,37.006,30027,정책후
성북구,정릉동,이니지오2,2025-08-01,5,29.226,26180,정책후
성북구,정릉동,이니지오2,2025-08-01,5,29.27,26457,정책후
성북구,정릉동,이니지오2,2025-08-01,6,29.429,26839,정책후
성북구,정릉동,이니지오2,2025-08-01,7,29.429,26839,정책후
성북구,정릉동,정릉풍림아이원,2025-11-29,12,59.88,52000,정책후
성북구,정릉동,정릉풍림아이원,2025-11-29,14,59.88,52000,정책후
성북구,정릉동,정릉풍림아이원,2026-03-09,12,59.88,58500,정책후
성북구,정릉동,정릉풍림아이원,2026-03-09,14,59.88,58500,정책후
성북구,종암동,래미안세레니티,2025-05-29,9,84.98,102000,정책전
성북구,종암동,래미안세레니티,2025-05-29,9,84.98,102000,정책전
성북구,종암동,래미안세레니티,2025-10-14,4,59.97,88000,정책후
성북구,종암동,래미안세레니티,2025-10-14,10,59.97,88000,정책후
성북구,종암동,래미안세레니티,2025-10-15,7,59.97,90000,정책후
성북구,종암동,래미안세레니티,2025-10-15,10,59.92,90000,정책후
성북구,종암동,래미안세레니티,2025-10-15,11,59.97,90000,정책후
성북구,종암동,아이파크종암동2차,2025-09-30,8,59.675,79500,정책후
성북구,종암동,아이파크종암동2차,2025-09-30,13,59.61,79500,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,3,21.8567,29100,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,4,21.8567,29100,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,5,21.8567,29100,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,6,21.8567,29100,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,7,21.8567,29700,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,8,21.8567,29700,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,10,21.8567,30200,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,11,21.8567,30200,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,12,21.8567,30200,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,13,21.8567,30200,정책후
성북구,종암동,종암라온프라이빗,2025-08-06,14,21.8567,30200,정책후
성북구,하월곡동,꿈의숲푸르지오,2025-06-12,2,59.65,72500,정책전
성북구,하월곡동,꿈의숲푸르지오,2025-06-12,7,59.65,72500,정책전
성북구,하월곡동,래미안월곡,2024-06-22,5,59.754,73000,정책전
성북구,하월곡동,래미안월곡,2024-06-22,8,59.754,73000,정책전
성북구,하월곡동,래미안월곡,2026-02-27,4,114.678,115000,정책후
